https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOGE,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1628294400000,2021-08-07 00:00:00,DOGE/USDC,0.2097538,0.26234951,0.2097538,0.26234951,13040.3228711772698088,56752.18207032,0,0,0,0.22977659
1628208000000,2021-08-06 00:00:00,DOGE/USDC,0.19863127,0.21002644,0.19863127,0.20551164,3704.9140014197660921,18115.20354319,0,0,0,0.20451959
1628121600000,2021-08-05 00:00:00,DOGE/USDC,0.2002048,0.202,0.19508074,0.202,452.0302821090796494,2293.62608042,0,0,0,0.19708107
1628035200000,2021-08-04 00:00:00,DOGE/USDC,0.19881704,0.2031205,0.19512418,0.2010525,6154.5573950909079816,30542.26616733,0,0,0,0.20150952
1627948800000,2021-08-03 00:00:00,DOGE/USDC,0.20109961,0.20122698,0.19425534,0.19478708,1408.8677252078022318,7140.46571767,0,0,0,0.19730754
1627862400000,2021-08-02 00:00:00,DOGE/USDC,0.20447909,0.20921393,0.20335089,0.2033509,336.1878425067141917,1638.98632541,0,0,0,0.20511937
1627776000000,2021-08-01 00:00:00,DOGE/USDC,0.21,0.21858319,0.20237663,0.204013,2977.3956090523735343,14280.61800649,0,0,0,0.20849207
1627689600000,2021-07-31 00:00:00,DOGE/USDC,0.20991247,0.21308709,0.20556767,0.20860843,301.5828295001529,1461.34120335,0,0,0,0.206374
1627603200000,2021-07-30 00:00:00,DOGE/USDC,0.20622456,0.20829655,0.19958893,0.20829654,30.253166642850753,148.93034478,0,0,0,0.20313635
1627516800000,2021-07-29 00:00:00,DOGE/USDC,0.20314442,0.20597453,0.202,0.20582532,3797.07716159342916,18754.67980304,0,0,0,0.20246025
1627430400000,2021-07-28 00:00:00,DOGE/USDC,0.20421964,0.2132864,0.20330041,0.20690257,3628.7588614681972764,17619.14377734,0,0,0,0.20595546
1627344000000,2021-07-27 00:00:00,DOGE/USDC,0.20326616,0.20921855,0.19589326,0.20421964,5287.5427511813038785,26298.69752585,0,0,0,0.20105721
1627257600000,2021-07-26 00:00:00,DOGE/USDC,0.20120909,0.23,0.20120909,0.20444352,9220.3034603591288916,41541.30216324,0,0,0,0.22195509
1627171200000,2021-07-25 00:00:00,DOGE/USDC,0.19474169,0.19932585,0.19277236,0.1974173,403.8475483613065479,2079.45126849,0,0,0,0.19420871
1627084800000,2021-07-24 00:00:00,DOGE/USDC,0.19431038,0.20323126,0.194,0.19465644,2533.400352098000671,12950.54487515,0,0,0,0.19562114
1626998400000,2021-07-23 00:00:00,DOGE/USDC,0.19064258,0.1969822,0.18554046,0.19418629,3265.367666729190118,17152.72488409,0,0,0,0.1903702
1626912000000,2021-07-22 00:00:00,DOGE/USDC,0.18951432,0.19583701,0.18951432,0.19074968,816.4677807040491676,4277.94404482,0,0,0,0.19085518
1626825600000,2021-07-21 00:00:00,DOGE/USDC,0.1715378,0.21294063,0.1715378,0.19095336,6512.0972958024973275,34035.81126297,0,0,0,0.19133075
1626739200000,2021-07-20 00:00:00,DOGE/USDC,0.17,0.17792813,0.16330123,0.17408346,1618.475886738496842,9283.50672692,0,0,0,0.17433885
1626652800000,2021-07-19 00:00:00,DOGE/USDC,0.17875619,0.18035102,0.17177193,0.17554937,261.54383162714534,1500.47592184,0,0,0,0.17430725
1626566400000,2021-07-18 00:00:00,DOGE/USDC,0.19504083,0.19504083,0.18215902,0.18447869,553.6983178316204416,2975.08826336,0,0,0,0.18611156
1626480000000,2021-07-17 00:00:00,DOGE/USDC,0.17451109,0.2,0.17,0.18555403,14984.8590501836152955,85002.04891855,0,0,0,0.17628821
1626393600000,2021-07-16 00:00:00,DOGE/USDC,0.18377413,0.18598266,0.17514806,0.17514806,1359.281220967499665,7585.32631175,0,0,0,0.17919878
1626307200000,2021-07-15 00:00:00,DOGE/USDC,0.19887051,0.19887051,0.18187023,0.18989236,176.4819280555803852,953.60085516,0,0,0,0.18506897
1626220800000,2021-07-14 00:00:00,DOGE/USDC,0.19995136,0.2020553,0.18833696,0.19815485,11855.179781262182599,62545.65437095,0,0,0,0.18954442
1626134400000,2021-07-13 00:00:00,DOGE/USDC,0.20581535,0.20654331,0.19969134,0.19995136,4831.5196391994919805,23488.82552995,0,0,0,0.20569439
1626048000000,2021-07-12 00:00:00,DOGE/USDC,0.21555588,0.21722859,0.205,0.2103261,570.1853545937795233,2763.28008799,0,0,0,0.20634367
1625961600000,2021-07-11 00:00:00,DOGE/USDC,0.21295157,0.21778322,0.21159659,0.21591618,109.1877927906155481,506.06506041,0,0,0,0.21575841
1625875200000,2021-07-10 00:00:00,DOGE/USDC,0.2245746,0.227,0.21107454,0.21542369,62.0879563292522759,284.97162527,0,0,0,0.21787417
1625788800000,2021-07-09 00:00:00,DOGE/USDC,0.2000001,0.22705724,0.2,0.22230565,617.2831039979952875,3009.68789125,0,0,0,0.20509871
1625702400000,2021-07-08 00:00:00,DOGE/USDC,0.22264354,0.22264354,0.2088,0.2088,960.7049922395723268,4464.80208156,0,0,0,0.21517303
1625616000000,2021-07-07 00:00:00,DOGE/USDC,0.2335344,0.23712199,0.2235,0.22446151,2275.7168012586512757,9783.35470273,0,0,0,0.23261109
1625529600000,2021-07-06 00:00:00,DOGE/USDC,0.236948,0.236948,0.23065623,0.23375344,86.969078558720808,372.91422264,0,0,0,0.2332147
1625443200000,2021-07-05 00:00:00,DOGE/USDC,0.2444565,0.2455901,0.22521171,0.23384504,398.259309537475768,1698.69468884,0,0,0,0.2344502
1625356800000,2021-07-04 00:00:00,DOGE/USDC,0.24456841,0.25135323,0.24375089,0.24728842,3485.8793544234339462,13892.94819769,0,0,0,0.25090998
1625270400000,2021-07-03 00:00:00,DOGE/USDC,0.24289328,0.24939153,0.24175119,0.24712392,1468.021048016051088,5939.72098284,0,0,0,0.2471532
1625184000000,2021-07-02 00:00:00,DOGE/USDC,0.24723041,0.24723041,0.24,0.24390652,572.1235116840596354,2378.35258351,0,0,0,0.24055454
1625097600000,2021-07-01 00:00:00,DOGE/USDC,0.24825235,0.27151721,0.24075837,0.24802805,14117.5128787624198439,55104.83797109,0,0,0,0.25619371
1625011200000,2021-06-30 00:00:00,DOGE/USDC,0.26283042,0.26283042,0.23984095,0.25342962,1310.7698042629506172,5263.40670428,0,0,0,0.24903449
1624924800000,2021-06-29 00:00:00,DOGE/USDC,0.25648024,0.27221626,0.25327413,0.268604,7857.3275887451282716,29431.46925847,0,0,0,0.26697028
1624838400000,2021-06-28 00:00:00,DOGE/USDC,0.26416478,0.26416478,0.25071994,0.25905702,3317.9458118611270935,13139.30905455,0,0,0,0.25252057
1624752000000,2021-06-27 00:00:00,DOGE/USDC,0.24910451,0.26044705,0.24157802,0.26044705,287.229676111486146,1163.41226172,0,0,0,0.24688555
1624665600000,2021-06-26 00:00:00,DOGE/USDC,0.24992809,0.24992809,0.23613051,0.24204359,2358.6613724931217992,9811.35358836,0,0,0,0.24040122
1624579200000,2021-06-25 00:00:00,DOGE/USDC,0.26674567,0.29,0.22198862,0.24016807,19494.6949310186430036,70928.89059519,0,0,0,0.27484844
1624492800000,2021-06-24 00:00:00,DOGE/USDC,0.23709469,0.2680467,0.223617,0.26674567,25951.7773751942060154,111334.56884874,0,0,0,0.23309721
1624406400000,2021-06-23 00:00:00,DOGE/USDC,0.18265482,0.24289647,0.18265482,0.22110295,3137.4801580055935967,15078.85369039,0,0,0,0.20807153
1624320000000,2021-06-22 00:00:00,DOGE/USDC,0.1806686,0.20755702,0.16720609,0.18875476,14364.6728449898675136,76554.55842277,0,0,0,0.18763968
1624233600000,2021-06-21 00:00:00,DOGE/USDC,0.27968633,0.27968633,0.16548944,0.18064847,22778.8308091857071729,106988.71206073,0,0,0,0.21290873
1624147200000,2021-06-20 00:00:00,DOGE/USDC,0.28437528,0.28646813,0.25881074,0.28145849,3339.6012984011324495,12035.62501237,0,0,0,0.27747635
1624060800000,2021-06-19 00:00:00,DOGE/USDC,0.28936913,0.29709026,0.28936913,0.29183536,3002.702938125193008,10303.59648636,0,0,0,0.2914228
1623974400000,2021-06-18 00:00:00,DOGE/USDC,0.30127467,0.30127467,0.28,0.29382327,1144.586545481809243,3958.98239011,0,0,0,0.2891113
1623888000000,2021-06-17 00:00:00,DOGE/USDC,0.311,0.31100001,0.30127467,0.30127467,357.2176743750554185,1155.97934671,0,0,0,0.30901735
1623801600000,2021-06-16 00:00:00,DOGE/USDC,0.3169056,0.32266351,0.3,0.311,3016.3304794415053265,9732.25417205,0,0,0,0.30993133
1623715200000,2021-06-15 00:00:00,DOGE/USDC,0.33,0.33163766,0.31666666,0.3169056,1902.89663476483448,5819.9705345,0,0,0,0.32695984
1623628800000,2021-06-14 00:00:00,DOGE/USDC,0.31910299,0.33589195,0.31710183,0.32777777,5008.4981288154204224,15465.32323021,0,0,0,0.32385344
1623542400000,2021-06-13 00:00:00,DOGE/USDC,0.31111111,0.32777777,0.30900992,0.32699511,1167.3718422675250382,3665.82059011,0,0,0,0.31844762
1623456000000,2021-06-12 00:00:00,DOGE/USDC,0.3139222,0.32,0.30345113,0.31789853,2965.6496819362089534,9460.77359266,0,0,0,0.31346799
1623369600000,2021-06-11 00:00:00,DOGE/USDC,0.32222222,0.33333333,0.31186667,0.31825117,911.1998385702149259,2836.94437801,0,0,0,0.32119059
1623283200000,2021-06-10 00:00:00,DOGE/USDC,0.34590192,0.34590192,0.31994673,0.32661556,852.5513180410046833,2558.03922041,0,0,0,0.33328313
1623196800000,2021-06-09 00:00:00,DOGE/USDC,0.32222222,0.35,0.31467242,0.34400789,2737.283581003195329,8052.30597594,0,0,0,0.33993785
1623110400000,2021-06-08 00:00:00,DOGE/USDC,0.33199028,0.33970392,0.29955106,0.32692761,9234.853370261158923,28847.40846905,0,0,0,0.32012766
1623024000000,2021-06-07 00:00:00,DOGE/USDC,0.37036661,0.37777777,0.33,0.33,3076.274410908885159,8654.07252543,0,0,0,0.3554713
1622937600000,2021-06-06 00:00:00,DOGE/USDC,0.37114052,0.37615965,0.36827916,0.37017389,3266.82306863208665,8769.6769879,0,0,0,0.3725135
1622851200000,2021-06-05 00:00:00,DOGE/USDC,0.37222222,0.39232805,0.36111111,0.37239614,8468.5318018254989406,22790.27423909,0,0,0,0.37158534
1622764800000,2021-06-04 00:00:00,DOGE/USDC,0.39444444,0.39635477,0.35555555,0.37795137,11900.2414142602457631,31995.90238743,0,0,0,0.37193017
1622678400000,2021-06-03 00:00:00,DOGE/USDC,0.42222222,0.44,0.37777777,0.4,17521.778259372987759,43880.35317438,0,0,0,0.39930805
1622592000000,2021-06-02 00:00:00,DOGE/USDC,0.37222222,0.44444444,0.35388151,0.42777777,66672.7998260281662324,163948.57917492,0,0,0,0.40666897
1622505600000,2021-06-01 00:00:00,DOGE/USDC,0.32831901,0.38333333,0.315,0.36666666,10778.3250313954679944,31280.97847768,0,0,0,0.34456483
1622419200000,2021-05-31 00:00:00,DOGE/USDC,0.3,0.32777777,0.3,0.32647865,3278.7118612960013055,10619.56591761,0,0,0,0.30874255
1622332800000,2021-05-30 00:00:00,DOGE/USDC,0.3,0.31,0.28975898,0.30182233,6566.73166517505912,21513.55066776,0,0,0,0.305237
1622246400000,2021-05-29 00:00:00,DOGE/USDC,0.31666666,0.3176154,0.28290866,0.30555555,3767.371919933127412,12606.3543002,0,0,0,0.29884706
1622160000000,2021-05-28 00:00:00,DOGE/USDC,0.33596145,0.34600222,0.3000094,0.31111111,6274.0131568439623998,19870.60304634,0,0,0,0.31574347
1622073600000,2021-05-27 00:00:00,DOGE/USDC,0.3444513,0.34579583,0.32777777,0.33502655,11366.2211578604909973,33669.06406077,0,0,0,0.33758649
1621987200000,2021-05-26 00:00:00,DOGE/USDC,0.35,0.36666666,0.33888888,0.35310527,14648.890476890376821,42279.2867117,0,0,0,0.34647913
1621900800000,2021-05-25 00:00:00,DOGE/USDC,0.36280124,0.38086174,0.32344056,0.34444444,38614.416547339687899,110373.79751723,0,0,0,0.3498513
1621814400000,2021-05-24 00:00:00,DOGE/USDC,0.31084314,0.37222222,0.29788142,0.36896241,53573.545363983714321,160344.54155595,0,0,0,0.33411518
1621728000000,2021-05-23 00:00:00,DOGE/USDC,0.33995421,0.35,0.25,0.30555555,122991.4901494975487465,431775.05052029,0,0,0,0.28485085
1621641600000,2021-05-22 00:00:00,DOGE/USDC,0.35853246,0.36213,0.31835987,0.34444444,211572.70375135251182,607413.3969715,0,0,0,0.34831748
1621555200000,2021-05-21 00:00:00,DOGE/USDC,0.40252339,0.41282872,0.31666666,0.35853246,93135.0609635492959948,258706.74921967,0,0,0,0.36000244
1621468800000,2021-05-20 00:00:00,DOGE/USDC,0.33565736,0.43413304,0.29111112,0.39582896,360415.2128753395068325,908680.60399331,0,0,0,0.39663575
1621382400000,2021-05-19 00:00:00,DOGE/USDC,0.47666114,0.47666114,0.22703701,0.33121985,326145.408010538896832,917887.93028777,0,0,0,0.3553216
1621296000000,2021-05-18 00:00:00,DOGE/USDC,0.48333333,0.51406318,0.47,0.47953491,47014.337188786323519,96692.13663489,0,0,0,0.4862271
1621209600000,2021-05-17 00:00:00,DOGE/USDC,0.51158092,0.51328568,0.45879772,0.48888888,79434.3404833157677896,162866.00557572,0,0,0,0.48772818
1621123200000,2021-05-16 00:00:00,DOGE/USDC,0.51090359,0.54469855,0.45,0.51666666,104241.27581782689852,205928.4132885,0,0,0,0.50620152
1621036800000,2021-05-15 00:00:00,DOGE/USDC,0.55555867,0.56111111,0.49214924,0.51111111,79650.4714898866741149,155118.20236943,0,0,0,0.51348243
1620950400000,2021-05-14 00:00:00,DOGE/USDC,0.48888888,0.59084588,0.46666666,0.56111111,173575.0082806075449278,322644.84383843,0,0,0,0.53797546
1620864000000,2021-05-13 00:00:00,DOGE/USDC,0.4,0.51909348,0.35555555,0.48333333,213432.9805599309922966,507978.46970578,0,0,0,0.42016147
1620777600000,2021-05-12 00:00:00,DOGE/USDC,0.4922076,0.52,0.3,0.39444444,142312.8186138838304688,318164.75893932,0,0,0,0.44729284
1620691200000,2021-05-11 00:00:00,DOGE/USDC,0.44444444,0.5444431,0.44347564,0.49229392,111757.5069509988093717,224759.59317807,0,0,0,0.49723131
1620604800000,2021-05-10 00:00:00,DOGE/USDC,0.57076286,0.57086436,0.42777777,0.45,253842.5137970767899704,502329.23349299,0,0,0,0.50533096
1620518400000,2021-05-09 00:00:00,DOGE/USDC,0.63118926,0.69142076,0.428,0.57086432,991186.07982055689555,1817800.4998665,0,0,0,0.5452667
1620432000000,2021-05-08 00:00:00,DOGE/USDC,0.68928544,0.73739753,0.6,0.63922079,693264.001453963091649,1046236.77245223,0,0,0,0.6626263
1620345600000,2021-05-07 00:00:00,DOGE/USDC,0.57775976,0.73,0.51478644,0.67,575675.7235881908292396,914158.50596634,0,0,0,0.62973294
1620259200000,2021-05-06 00:00:00,DOGE/USDC,0.65999999,0.66,0.54362587,0.58403923,319173.3497091838141432,541865.89463092,0,0,0,0.58902646
1620172800000,2021-05-05 00:00:00,DOGE/USDC,0.54552084,0.68928544,0.52356214,0.66,732877.872200946883808,1189082.6556341,0,0,0,0.61633888
1620086400000,2021-05-04 00:00:00,DOGE/USDC,0.44547189,0.60532731,0.39999999,0.53386799,1029787.201361356456139,1937880.72544286,0,0,0,0.53139865
1620000000000,2021-05-03 00:00:00,DOGE/USDC,0.375,0.447225,0.375,0.44286359,113709.0052549940479744,274180.00209632,0,0,0,0.41472392
1619913600000,2021-05-02 00:00:00,DOGE/USDC,0.39312578,0.39997365,0.36428571,0.375,103357.5370100714676868,268386.65605127,0,0,0,0.38510684
1619827200000,2021-05-01 00:00:00,DOGE/USDC,0.33851,0.3961,0.33282692,0.39312578,51650.576625714965245,146658.65516825,0,0,0,0.35218226
1619740800000,2021-04-30 00:00:00,DOGE/USDC,0.30334502,0.33946639,0.30334502,0.33851,24194.242606442721484,75077.50061036,0,0,0,0.3222569
1619654400000,2021-04-29 00:00:00,DOGE/USDC,0.32160039,0.32488992,0.29523879,0.30888755,18089.986939706232144,58158.78272103,0,0,0,0.3110448
1619568000000,2021-04-28 00:00:00,DOGE/USDC,0.2725455,0.34285714,0.25714285,0.32377234,67894.500240681534348,219838.48573308,0,0,0,0.3088381
1619481600000,2021-04-27 00:00:00,DOGE/USDC,0.26511552,0.279,0.26511552,0.27065889,7034.086010749889314,25830.46845611,0,0,0,0.2723174
1619395200000,2021-04-26 00:00:00,DOGE/USDC,0.24965892,0.28117636,0.24965892,0.2717364,17054.9201230019278514,63929.58110729,0,0,0,0.26677666
1619308800000,2021-04-25 00:00:00,DOGE/USDC,0.26772739,0.28888157,0.2258601,0.25234725,25993.462615850707076,98363.8716412,0,0,0,0.26425823
1619222400000,2021-04-24 00:00:00,DOGE/USDC,0.25014093,0.29154976,0.23065841,0.26985822,41968.2492086299330208,156622.91096786,0,0,0,0.26795728
1619136000000,2021-04-23 00:00:00,DOGE/USDC,0.26001086,0.26789918,0.16428577,0.24668162,106604.5160603076643717,479161.02396197,0,0,0,0.22248161
1619049600000,2021-04-22 00:00:00,DOGE/USDC,0.30622981,0.308555,0.255,0.26591292,77438.3613438580685968,275714.56353382,0,0,0,0.28086424
1618963200000,2021-04-21 00:00:00,DOGE/USDC,0.32069368,0.3468525,0.2799,0.30616199,86465.09588253435381,273668.32215546,0,0,0,0.3159485
1618876800000,2021-04-20 00:00:00,DOGE/USDC,0.41066952,0.42340684,0.27015603,0.31677262,417808.7263538030359146,1156962.16755631,0,0,0,0.36112566
1618790400000,2021-04-19 00:00:00,DOGE/USDC,0.32007058,0.43571428,0.31,0.40721758,354821.9458605581206038,937572.34056947,0,0,0,0.37844754
1618704000000,2021-04-18 00:00:00,DOGE/USDC,0.28,0.35081118,0.24,0.32251885,245331.3491898080027034,802591.98257714,0,0,0,0.30567381
1618617600000,2021-04-17 00:00:00,DOGE/USDC,0.36147904,0.37935028,0.23029429,0.28,436587.0388740704581012,1501974.60436474,0,0,0,0.29067538
1618531200000,2021-04-16 00:00:00,DOGE/USDC,0.18170799,0.4481775,0.18036285,0.36630606,1152709.28088001301952,3671694.71978752,0,0,0,0.31394475
1618444800000,2021-04-15 00:00:00,DOGE/USDC,0.12048645,0.19101005,0.12048645,0.1811448,66481.297917988597527,435386.07124454,0,0,0,0.15269505
1618358400000,2021-04-14 00:00:00,DOGE/USDC,0.09547302,0.14450597,0.09213851,0.11900001,130834.3544363113041967,1052296.87888751,0,0,0,0.12433217
1618272000000,2021-04-13 00:00:00,DOGE/USDC,0.07112842,0.0955933,0.07112842,0.09424474,12653.3640411898253424,147731.93165636,0,0,0,0.08565084
1618185600000,2021-04-12 00:00:00,DOGE/USDC,0.07347919,0.07401406,0.066,0.07051554,3535.985140241700452,49272.24395105,0,0,0,0.07176424
1618099200000,2021-04-11 00:00:00,DOGE/USDC,0.06342151,0.07989761,0.06342151,0.07491386,13161.5943303687814532,184236.94382852,0,0,0,0.07143841
1618012800000,2021-04-10 00:00:00,DOGE/USDC,0.06152891,0.06522712,0.06152891,0.06389408,1067.0410316501097344,16796.72792252,0,0,0,0.06352672
1617926400000,2021-04-09 00:00:00,DOGE/USDC,0.0617374,0.064,0.06074057,0.06106366,355.359377194338594,5754.28122276,0,0,0,0.06175565
1617840000000,2021-04-08 00:00:00,DOGE/USDC,0.0598509,0.06186118,0.0598509,0.0610622,1768.3358624045745024,29032.67102388,0,0,0,0.06090848
1617753600000,2021-04-07 00:00:00,DOGE/USDC,0.065,0.06671634,0.05789751,0.0598509,4837.0064583204237874,78880.36762606,0,0,0,0.06132079
1617667200000,2021-04-06 00:00:00,DOGE/USDC,0.05916677,0.06528042,0.05810604,0.06435239,4739.9481660831579774,77725.29622161,0,0,0,0.06098334
1617580800000,2021-04-05 00:00:00,DOGE/USDC,0.05803826,0.06006892,0.05627973,0.05916676,1521.3108816340267563,26040.42204651,0,0,0,0.05842113
1617494400000,2021-04-04 00:00:00,DOGE/USDC,0.05523856,0.05793435,0.05523856,0.05775099,1108.4794051895017454,19550.43232549,0,0,0,0.05669846
1617408000000,2021-04-03 00:00:00,DOGE/USDC,0.05739953,0.05938876,0.056,0.056,580.0081227340312572,10108.56133892,0,0,0,0.05737791
1617321600000,2021-04-02 00:00:00,DOGE/USDC,0.06217047,0.06217047,0.05780533,0.05817414,570.552001803002214,9608.84373963,0,0,0,0.0593778
1617235200000,2021-04-01 00:00:00,DOGE/USDC,0.0539,0.06986301,0.05353744,0.06176056,5008.0049578226842368,81108.33519837,0,0,0,0.06174464
1617148800000,2021-03-31 00:00:00,DOGE/USDC,0.05429723,0.05441221,0.05192874,0.05389476,1172.3772467195588608,22000.37769023,0,0,0,0.05328896
1617062400000,2021-03-30 00:00:00,DOGE/USDC,0.05408,0.056,0.05355242,0.05416865,1722.7896472220561292,31569.78428813,0,0,0,0.05457084
1616976000000,2021-03-29 00:00:00,DOGE/USDC,0.05350921,0.05487094,0.05314737,0.05408,800.4104525831201363,14731.03698379,0,0,0,0.05433497
1616889600000,2021-03-28 00:00:00,DOGE/USDC,0.05408,0.05486187,0.053,0.05361651,53.8663543300477707,997.29957967,0,0,0,0.05401221
1616803200000,2021-03-27 00:00:00,DOGE/USDC,0.05408,0.05541334,0.05341,0.05433866,354.099272725421972,6514.24910248,0,0,0,0.05435765
1616716800000,2021-03-26 00:00:00,DOGE/USDC,0.05239817,0.05369194,0.05159864,0.05359594,349.7351901999263725,6598.99506493,0,0,0,0.05299825
1616630400000,2021-03-25 00:00:00,DOGE/USDC,0.05082,0.05229351,0.04951,0.05145,1208.1283136331892754,23663.50762946,0,0,0,0.05105449
1616544000000,2021-03-24 00:00:00,DOGE/USDC,0.05388408,0.05640534,0.05128372,0.05128372,856.1044351049577816,15782.83323166,0,0,0,0.05424276
1616457600000,2021-03-23 00:00:00,DOGE/USDC,0.05511851,0.05613,0.05275,0.05408,473.3274487258841946,8666.12170839,0,0,0,0.05461814
1616371200000,2021-03-22 00:00:00,DOGE/USDC,0.05755849,0.05774768,0.05475,0.05511851,656.0868441528237312,11712.89154714,0,0,0,0.05601408
1616284800000,2021-03-21 00:00:00,DOGE/USDC,0.05865909,0.05920935,0.05683,0.0575497,847.4701646453324256,14638.32250224,0,0,0,0.05789394
1616198400000,2021-03-20 00:00:00,DOGE/USDC,0.05849873,0.06047,0.0583847,0.05925,2121.3318178765892637,35940.23600751,0,0,0,0.05902387
1616112000000,2021-03-19 00:00:00,DOGE/USDC,0.05683,0.05973,0.0565,0.05834312,331.5635425427808093,5756.67429289,0,0,0,0.05759637
1616025600000,2021-03-18 00:00:00,DOGE/USDC,0.0585,0.05908597,0.057,0.05791802,1377.1197599728196628,23710.91929713,0,0,0,0.05807956
1615939200000,2021-03-17 00:00:00,DOGE/USDC,0.05878176,0.05898931,0.05677624,0.05796881,400.4440521332453532,6918.14427777,0,0,0,0.05788316
1615852800000,2021-03-16 00:00:00,DOGE/USDC,0.05628249,0.059,0.05544,0.05879016,781.8011387860477947,13621.44628581,0,0,0,0.05739487
1615766400000,2021-03-15 00:00:00,DOGE/USDC,0.05826,0.05910497,0.055119,0.05826,1640.8696988790639819,28769.57768971,0,0,0,0.05703489
1615680000000,2021-03-14 00:00:00,DOGE/USDC,0.06290242,0.0635,0.05899,0.05997301,15069.5621926345984117,249835.78154591,0,0,0,0.06031787
1615593600000,2021-03-13 00:00:00,DOGE/USDC,0.05509849,0.06277457,0.05475,0.06268596,5205.8490296455351076,89779.45328566,0,0,0,0.05798486
1615507200000,2021-03-12 00:00:00,DOGE/USDC,0.05583299,0.05691886,0.0545943,0.05554185,4081.213388088066834,74093.27872554,0,0,0,0.0550821
1615420800000,2021-03-11 00:00:00,DOGE/USDC,0.05549669,0.05640534,0.0544,0.05570136,1333.186457736118284,23987.7558596,0,0,0,0.05557779
1615334400000,2021-03-10 00:00:00,DOGE/USDC,0.05834609,0.05834609,0.05479439,0.05634731,1348.972569643738645,24057.4567531,0,0,0,0.05607295
1615248000000,2021-03-09 00:00:00,DOGE/USDC,0.06202753,0.06202753,0.05627973,0.05806173,2360.2159380227371285,40374.10952909,0,0,0,0.05845865
1615161600000,2021-03-08 00:00:00,DOGE/USDC,0.05184076,0.06277457,0.05184076,0.06277457,3882.0664950398224794,69374.26264374,0,0,0,0.05595831
1615075200000,2021-03-07 00:00:00,DOGE/USDC,0.05135489,0.05205622,0.05069534,0.05205622,1130.506392003078649,21971.48275094,0,0,0,0.05145335
1614988800000,2021-03-06 00:00:00,DOGE/USDC,0.04973071,0.05212693,0.04951676,0.0514129,1517.0152831210449909,29870.24949423,0,0,0,0.05078683
1614902400000,2021-03-05 00:00:00,DOGE/USDC,0.04952248,0.05092675,0.04804509,0.04958243,1060.0842521330289655,21555.86953499,0,0,0,0.04917845
1614816000000,2021-03-04 00:00:00,DOGE/USDC,0.05115,0.05115,0.047752,0.0507465,904.152119384460817,18209.98418746,0,0,0,0.04965145
1614729600000,2021-03-03 00:00:00,DOGE/USDC,0.05063862,0.05205622,0.05026121,0.05115273,809.9502031677085356,15913.54373316,0,0,0,0.05089691
1614643200000,2021-03-02 00:00:00,DOGE/USDC,0.05125766,0.05222797,0.04925969,0.05038772,1016.4670163886196992,19863.81979264,0,0,0,0.05117178
1614556800000,2021-03-01 00:00:00,DOGE/USDC,0.04892404,0.05205622,0.04793544,0.0508095,3027.7667374228901655,60125.52144585,0,0,0,0.05035743
1614470400000,2021-02-28 00:00:00,DOGE/USDC,0.04991614,0.05009546,0.04497194,0.04934474,1616.9530317770172244,33814.83470354,0,0,0,0.04781786
1614384000000,2021-02-27 00:00:00,DOGE/USDC,0.05168287,0.05185152,0.04923485,0.04948164,793.18923079744824,15729.14315058,0,0,0,0.050428
1614297600000,2021-02-26 00:00:00,DOGE/USDC,0.05060312,0.05211559,0.04839487,0.05024685,863.9757652016665075,17037.02729455,0,0,0,0.05071165
1614211200000,2021-02-25 00:00:00,DOGE/USDC,0.05793435,0.05793435,0.05055947,0.05060312,2228.1488318659576545,41242.42525293,0,0,0,0.05402565
1614124800000,2021-02-24 00:00:00,DOGE/USDC,0.046,0.06,0.046,0.05547578,4764.3323811773276937,87669.87164137,0,0,0,0.05434401
1614038400000,2021-02-23 00:00:00,DOGE/USDC,0.05285757,0.05290528,0.04193507,0.0473205,3286.9517539956320844,68602.58948826,0,0,0,0.04791294
1613952000000,2021-02-22 00:00:00,DOGE/USDC,0.05586612,0.06060361,0.04667337,0.05311525,7953.0767133012875149,144994.54089427,0,0,0,0.05485087
1613865600000,2021-02-21 00:00:00,DOGE/USDC,0.05363792,0.0595048,0.05363792,0.0564182,5099.327278691096678,90604.61289298,0,0,0,0.0562811
1613779200000,2021-02-20 00:00:00,DOGE/USDC,0.05493722,0.06,0.05126879,0.05429466,8452.1316505953037316,150533.91600964,0,0,0,0.05614769
1613692800000,2021-02-19 00:00:00,DOGE/USDC,0.05854403,0.05873383,0.05424094,0.05493722,6573.1561794155773323,116786.78522057,0,0,0,0.05628339
1613606400000,2021-02-18 00:00:00,DOGE/USDC,0.0496394,0.064564,0.0496394,0.05885133,12870.8565784237804831,225979.37769779,0,0,0,0.05695589
1613520000000,2021-02-17 00:00:00,DOGE/USDC,0.05377216,0.0541675,0.048013,0.04933347,1586.916512566129975,30687.33802375,0,0,0,0.05171242
1613433600000,2021-02-16 00:00:00,DOGE/USDC,0.05584104,0.05980437,0.05076153,0.05379982,3406.97787501744085,60669.698005,0,0,0,0.05615617
1613347200000,2021-02-15 00:00:00,DOGE/USDC,0.06302452,0.06379553,0.04801279,0.05660833,5879.8795277531864794,106556.65845523,0,0,0,0.05518078
1613260800000,2021-02-14 00:00:00,DOGE/USDC,0.06623005,0.06623005,0.05585611,0.06323515,6044.201357015177926,97626.15720478,0,0,0,0.0619117
