https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRP,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1646179200000,2022-03-02 00:00:00,XRP/USDC,0.78153342,0.78153342,0.75930862,0.77253624,39276.5940235,51003.17197221,0,0,0,0.77008139
1646092800000,2022-03-01 00:00:00,XRP/USDC,0.78175689,0.8,0.7,0.78589234,71653.12939317,91958.02080689,0,0,0,0.7791939
1646006400000,2022-02-28 00:00:00,XRP/USDC,0.725151,0.79042477,0.70969804,0.7832356,94783.52825505,125958.40065472,0,0,0,0.75249866
1645920000000,2022-02-27 00:00:00,XRP/USDC,0.75323191,0.76682037,0.70785146,0.72267933,117207.90150813,161170.58704591,0,0,0,0.72722885
1645833600000,2022-02-26 00:00:00,XRP/USDC,0.76817502,0.79135895,0.74412696,0.74796597,152613.18487467,197245.9505846,0,0,0,0.77372024
1645747200000,2022-02-25 00:00:00,XRP/USDC,0.69484495,0.79,0.68440356,0.769454,108640.50170012,148567.75282292,0,0,0,0.73125223
1645660800000,2022-02-24 00:00:00,XRP/USDC,0.69648112,0.7198,0.62342699,0.69646984,344727.96011609,518347.85574427,0,0,0,0.66505138
1645574400000,2022-02-23 00:00:00,XRP/USDC,0.721,0.743,0.69346094,0.70039555,95184.87392966,131469.64634395,0,0,0,0.72400646
1645488000000,2022-02-22 00:00:00,XRP/USDC,0.70376629,0.72433206,0.67124431,0.72362735,231131.88050581,328766.4103953,0,0,0,0.70302766
1645401600000,2022-02-21 00:00:00,XRP/USDC,0.77330469,0.79979975,0.6963899,0.70188716,156567.28363828,209399.17844442,0,0,0,0.74769769
1645315200000,2022-02-20 00:00:00,XRP/USDC,0.81622947,0.81622947,0.76654501,0.777011,40164.36769952,51088.74824931,0,0,0,0.78616856
1645228800000,2022-02-19 00:00:00,XRP/USDC,0.79201047,0.85167598,0.77135145,0.82249356,80401.49003106,97848.26992978,0,0,0,0.82169557
1645142400000,2022-02-18 00:00:00,XRP/USDC,0.76785062,0.79767967,0.75974401,0.79174769,93054.92203106,119621.22202112,0,0,0,0.77791315
1645056000000,2022-02-17 00:00:00,XRP/USDC,0.84239919,0.84239919,0.75768965,0.77158768,89261.71774799,110828.33606077,0,0,0,0.80540519
1644969600000,2022-02-16 00:00:00,XRP/USDC,0.85116969,0.85116969,0.81117769,0.835949,83843.09717882,100461.0355277,0,0,0,0.83458324
1644883200000,2022-02-15 00:00:00,XRP/USDC,0.80279651,0.85995653,0.80164696,0.85074453,38790.28662836,45874.99713039,0,0,0,0.84556488
1644796800000,2022-02-14 00:00:00,XRP/USDC,0.795957,0.810006,0.783039,0.80079687,34584.43893474,43908.67815212,0,0,0,0.78764472
1644710400000,2022-02-13 00:00:00,XRP/USDC,0.81775189,0.8445467,0.793698,0.811618,75870.64440898,92148.03335957,0,0,0,0.82335608
1644624000000,2022-02-12 00:00:00,XRP/USDC,0.7603066,0.85097632,0.758043,0.81792615,70434.04045052,86484.55023973,0,0,0,0.81441182
1644537600000,2022-02-11 00:00:00,XRP/USDC,0.81907013,0.832853,0.752,0.75818411,168218.62121724,210684.07105369,0,0,0,0.79844014
1644451200000,2022-02-10 00:00:00,XRP/USDC,0.86958697,0.8956564,0.83103051,0.83103051,216355.64412591,250855.03528367,0,0,0,0.86247279
1644364800000,2022-02-09 00:00:00,XRP/USDC,0.87996207,0.91490962,0.846247,0.86422603,191467.55977536,217005.46573515,0,0,0,0.88231676
1644278400000,2022-02-08 00:00:00,XRP/USDC,0.82967302,0.91252008,0.80535427,0.88052173,457202.56056836,538021.1070035,0,0,0,0.84978554
1644192000000,2022-02-07 00:00:00,XRP/USDC,0.6824,0.84,0.6824,0.82435443,209010.49116204,267408.75897028,0,0,0,0.78161422
1644105600000,2022-02-06 00:00:00,XRP/USDC,0.67320116,0.68550736,0.65855773,0.68550736,73622.63006246,109624.73441817,0,0,0,0.67158776
1644019200000,2022-02-05 00:00:00,XRP/USDC,0.66095013,0.6866112,0.66095013,0.670076,53974.17593872,80177.90961938,0,0,0,0.67318013
1643932800000,2022-02-04 00:00:00,XRP/USDC,0.60868377,0.65682697,0.60633755,0.65682697,80622.35926375,128930.53043598,0,0,0,0.62531627
1643846400000,2022-02-03 00:00:00,XRP/USDC,0.6019,0.609208,0.59067685,0.609208,8235.80946076,13781.39297164,0,0,0,0.59760355
1643760000000,2022-02-02 00:00:00,XRP/USDC,0.631322,0.631322,0.59802434,0.60110538,34326.77043595,55737.99454891,0,0,0,0.61585944
1643673600000,2022-02-01 00:00:00,XRP/USDC,0.61326929,0.62987654,0.61326929,0.62987654,36333.24295966,58499.28273672,0,0,0,0.62108869
1643587200000,2022-01-31 00:00:00,XRP/USDC,0.59159,0.62254888,0.58370332,0.62012211,107733.6978667,179144.63643172,0,0,0,0.6013783
1643500800000,2022-01-30 00:00:00,XRP/USDC,0.61750541,0.62216063,0.59983323,0.60162469,21593.37726081,35370.87402917,0,0,0,0.61048469
1643414400000,2022-01-29 00:00:00,XRP/USDC,0.61444364,0.62428474,0.6112193,0.61654417,8122.93573976,13151.0843662,0,0,0,0.61766281
1643328000000,2022-01-28 00:00:00,XRP/USDC,0.61234081,0.61355747,0.5935828,0.61355747,23399.30282467,38694.90000581,0,0,0,0.60471283
1643241600000,2022-01-27 00:00:00,XRP/USDC,0.6165079,0.62351538,0.59193873,0.609,111762.08222428,185053.4622854,0,0,0,0.60394483
1643155200000,2022-01-26 00:00:00,XRP/USDC,0.61857872,0.65581889,0.60677496,0.62155276,97731.81923339,155161.71762319,0,0,0,0.62987069
1643068800000,2022-01-25 00:00:00,XRP/USDC,0.60108764,0.622558,0.587859,0.61442072,79351.008847,130862.23575648,0,0,0,0.60637057
1642982400000,2022-01-24 00:00:00,XRP/USDC,0.62417173,0.62479016,0.55437328,0.60993188,385663.0348427,666191.54850922,0,0,0,0.57890712
1642896000000,2022-01-23 00:00:00,XRP/USDC,0.60266479,0.633,0.59105,0.62796228,272556.44264315,444968.02296005,0,0,0,0.6125304
1642809600000,2022-01-22 00:00:00,XRP/USDC,0.6391908,0.65183996,0.54866615,0.59385206,713109.37115632,1202312.16589672,0,0,0,0.59311499
1642723200000,2022-01-21 00:00:00,XRP/USDC,0.72019237,0.72807536,0.61324201,0.64006175,403006.77624747,614349.39266549,0,0,0,0.65598954
1642636800000,2022-01-20 00:00:00,XRP/USDC,0.74085462,0.76,0.72086669,0.72086669,72739.11965635,97311.02826447,0,0,0,0.74749101
1642550400000,2022-01-19 00:00:00,XRP/USDC,0.74973044,0.74973044,0.7269654,0.74505884,78764.14067387,107071.87602432,0,0,0,0.73561932
1642464000000,2022-01-18 00:00:00,XRP/USDC,0.76612371,0.76612371,0.74077458,0.758,40826.24347458,54292.65043381,0,0,0,0.7519663
1642377600000,2022-01-17 00:00:00,XRP/USDC,0.77785576,0.77785576,0.75161371,0.755,28296.6821945,37380.52747757,0,0,0,0.75698991
1642291200000,2022-01-16 00:00:00,XRP/USDC,0.7801577,0.78415445,0.7,0.780382,14982.22952493,19745.31326547,0,0,0,0.75877395
1642204800000,2022-01-15 00:00:00,XRP/USDC,0.77065401,0.789409,0.77,0.78215896,44363.32363442,56785.40476567,0,0,0,0.78124517
1642118400000,2022-01-14 00:00:00,XRP/USDC,0.76875303,0.787728,0.75388099,0.77285952,65559.72625944,84518.58123353,0,0,0,0.77568417
1642032000000,2022-01-13 00:00:00,XRP/USDC,0.794639,0.79907992,0.76457001,0.77080415,97971.44662436,125956.80361522,0,0,0,0.77781782
1641945600000,2022-01-12 00:00:00,XRP/USDC,0.77210928,0.80289,0.76359237,0.79908303,123663.28571018,157108.67709051,0,0,0,0.78711938
1641859200000,2022-01-11 00:00:00,XRP/USDC,0.73413857,0.77507999,0.73220934,0.77319035,147856.20779448,197358.81857187,0,0,0,0.74917456
1641772800000,2022-01-10 00:00:00,XRP/USDC,0.75260404,0.75531164,0.7,0.73413857,292270.25739144,403709.96835318,0,0,0,0.72396096
1641686400000,2022-01-09 00:00:00,XRP/USDC,0.74547673,0.76555703,0.74013785,0.75237644,75811.34803657,100875.99647193,0,0,0,0.7515301
1641600000000,2022-01-08 00:00:00,XRP/USDC,0.76976996,0.77502636,0.72632977,0.751,192387.49299759,257733.02618073,0,0,0,0.74646038
1641513600000,2022-01-07 00:00:00,XRP/USDC,0.78017791,0.78017791,0.73115901,0.75775644,249984.00837421,331548.61217588,0,0,0,0.753989
1641427200000,2022-01-06 00:00:00,XRP/USDC,0.77401589,0.78512466,0.746004,0.78459211,133508.00161773,174957.55210016,0,0,0,0.76308796
1641340800000,2022-01-05 00:00:00,XRP/USDC,0.82844966,0.8345,0.71069238,0.77405618,367487.13469456,460451.23520351,0,0,0,0.79810218
1641254400000,2022-01-04 00:00:00,XRP/USDC,0.832068,0.843734,0.8192799,0.82800291,60326.50703282,72850.0064325,0,0,0,0.82809199
1641168000000,2022-01-03 00:00:00,XRP/USDC,0.85309668,0.85309668,0.823536,0.83026774,44661.50648568,53644.47838914,0,0,0,0.83254619
1641081600000,2022-01-02 00:00:00,XRP/USDC,0.85084845,0.86475572,0.83842663,0.86,65533.03335626,77102.57125517,0,0,0,0.84994614
1640995200000,2022-01-01 00:00:00,XRP/USDC,0.83228343,0.86876462,0.83228343,0.84655507,57930.5238465,68313.26135222,0,0,0,0.84801285
1640908800000,2021-12-31 00:00:00,XRP/USDC,0.83952693,0.85085761,0.8038244,0.82965113,96237.69175037,115885.58343129,0,0,0,0.83045439
1640822400000,2021-12-30 00:00:00,XRP/USDC,0.81005996,0.85690591,0.80713254,0.83680114,65187.8847793,77820.48234347,0,0,0,0.83767001
1640736000000,2021-12-29 00:00:00,XRP/USDC,0.85243843,0.86248539,0.81005996,0.81651879,110205.07089765,131507.18752483,0,0,0,0.83801557
1640649600000,2021-12-28 00:00:00,XRP/USDC,0.92645063,0.92645063,0.84736134,0.8529623,224909.65136859,253170.36673351,0,0,0,0.88837273
1640563200000,2021-12-27 00:00:00,XRP/USDC,0.91988422,0.95610599,0.91505996,0.92670449,25647.75676117,27434.49009932,0,0,0,0.93487273
1640476800000,2021-12-26 00:00:00,XRP/USDC,0.92295247,0.93038289,0.90805996,0.92131644,31736.54241253,34552.22517484,0,0,0,0.91850936
1640390400000,2021-12-25 00:00:00,XRP/USDC,0.90973358,0.93397398,0.90143094,0.92829422,103609.30155716,112496.96082382,0,0,0,0.92099645
1640304000000,2021-12-24 00:00:00,XRP/USDC,0.99138262,0.9943196,0.9,0.90866442,179552.1585988,191224.4007551,0,0,0,0.93896049
1640217600000,2021-12-23 00:00:00,XRP/USDC,0.95215606,1.01517142,0.9464093,0.98529603,297207.97820489,300736.64650257,0,0,0,0.98826658
1640131200000,2021-12-22 00:00:00,XRP/USDC,0.95153964,0.97138667,0.92790152,0.9536743,172738.76446456,182061.87938646,0,0,0,0.9487915
1640044800000,2021-12-21 00:00:00,XRP/USDC,0.87608509,0.96,0.85667814,0.94719624,279397.32982174,308197.30265802,0,0,0,0.90655345
1639958400000,2021-12-20 00:00:00,XRP/USDC,0.827016,0.91088886,0.82567583,0.87881399,163654.00956211,188762.52453215,0,0,0,0.86698358
1639872000000,2021-12-19 00:00:00,XRP/USDC,0.82969709,0.84711099,0.82465814,0.83405232,47454.22988155,56867.25250617,0,0,0,0.83447375
1639785600000,2021-12-18 00:00:00,XRP/USDC,0.79918419,0.83162216,0.79814903,0.82361256,37225.07335366,45167.12117947,0,0,0,0.82416307
1639699200000,2021-12-17 00:00:00,XRP/USDC,0.8061505,0.8313323,0.77713539,0.79923972,562304.49524942,706776.4638401,0,0,0,0.79559029
1639612800000,2021-12-16 00:00:00,XRP/USDC,0.83291637,0.83416935,0.80633761,0.80633761,202942.66460275,246836.93771149,0,0,0,0.82217299
1639526400000,2021-12-15 00:00:00,XRP/USDC,0.80895983,0.84014713,0.77870727,0.82594661,181308.26021237,224626.88042992,0,0,0,0.80715299
1639440000000,2021-12-14 00:00:00,XRP/USDC,0.77986924,0.81892584,0.77498893,0.81199258,144961.66683315,180518.59297603,0,0,0,0.803029
1639353600000,2021-12-13 00:00:00,XRP/USDC,0.83739371,0.83739371,0.76143974,0.7926,297229.92351138,375844.06327207,0,0,0,0.79083309
1639267200000,2021-12-12 00:00:00,XRP/USDC,0.83118262,0.85572707,0.81627591,0.8425413,60520.73396143,72633.55776027,0,0,0,0.83323378
1639180800000,2021-12-11 00:00:00,XRP/USDC,0.80348392,0.84370343,0.78928501,0.838928,185085.2195482,226377.82047697,0,0,0,0.81759431
1639094400000,2021-12-10 00:00:00,XRP/USDC,0.85833324,0.88135399,0.79339313,0.80211283,206240.61282782,246207.57057795,0,0,0,0.83766966
1639008000000,2021-12-09 00:00:00,XRP/USDC,0.86424122,0.9319494,0.83384556,0.86043793,456888.0969612,516384.75870886,0,0,0,0.8847823
1638921600000,2021-12-08 00:00:00,XRP/USDC,0.81015663,0.88291381,0.80632822,0.86005597,206277.25299001,243276.02126608,0,0,0,0.84791444
1638835200000,2021-12-07 00:00:00,XRP/USDC,0.82906024,0.84596282,0.80536688,0.81607163,87913.02536888,105837.69600055,0,0,0,0.83064001
1638748800000,2021-12-06 00:00:00,XRP/USDC,0.80302715,0.83,0.75157445,0.82528289,313203.1942584,398846.85127891,0,0,0,0.78527182
1638662400000,2021-12-05 00:00:00,XRP/USDC,0.85,0.85879,0.77237046,0.79872791,585746.1220819,729172.46199222,0,0,0,0.80330258
1638576000000,2021-12-04 00:00:00,XRP/USDC,0.92189112,0.92416657,0.62025632,0.85,1042819.6263143,1343891.56795167,0,0,0,0.77597006
1638489600000,2021-12-03 00:00:00,XRP/USDC,0.97275241,0.98749998,0.8970238,0.92056249,192638.99088888,208663.38838826,0,0,0,0.92320455
1638403200000,2021-12-02 00:00:00,XRP/USDC,0.98791948,0.9889107,0.9581277,0.97958997,52376.18053515,53795.23446763,0,0,0,0.97362119
1638316800000,2021-12-01 00:00:00,XRP/USDC,1.01011904,1.01831044,0.98132686,0.99045309,60237.04296149,59904.43780466,0,0,0,1.00555226
1638230400000,2021-11-30 00:00:00,XRP/USDC,0.99178462,1.02928825,0.9749472,0.99958236,126844.43118704,127043.02014284,0,0,0,0.99843683
1638144000000,2021-11-29 00:00:00,XRP/USDC,0.97055706,1.00208338,0.96488095,0.99324206,54701.25454059,55483.2077316,0,0,0,0.98590648
1638057600000,2021-11-28 00:00:00,XRP/USDC,0.9439602,0.96828507,0.8621,0.96828507,425464.15235113,466024.51079786,0,0,0,0.91296518
1637971200000,2021-11-27 00:00:00,XRP/USDC,0.93827336,0.96488095,0.937,0.94201207,89051.45715119,93558.48515356,0,0,0,0.95182662
1637884800000,2021-11-26 00:00:00,XRP/USDC,1.04018908,1.04295482,0.91188393,0.93549965,851786.49725627,895506.92054076,0,0,0,0.95117801
1637798400000,2021-11-25 00:00:00,XRP/USDC,1.03216892,1.06267856,1.02424772,1.05082316,147840.44404021,140949.61597918,0,0,0,1.04888859
1637712000000,2021-11-24 00:00:00,XRP/USDC,1.06853891,1.06853891,1.01,1.03273809,261571.84746854,254693.63884658,0,0,0,1.02700581
1637625600000,2021-11-23 00:00:00,XRP/USDC,1.03273809,1.07077064,1.02117564,1.06514948,81749.16845339,78307.85972056,0,0,0,1.04394589
1637539200000,2021-11-22 00:00:00,XRP/USDC,1.05941917,1.07106004,1.0293789,1.03670276,124113.22289891,119125.58322451,0,0,0,1.04186875
1637452800000,2021-11-21 00:00:00,XRP/USDC,1.09663191,1.09663191,1.05945717,1.05945717,49161.5003722,45898.95430266,0,0,0,1.07108105
1637366400000,2021-11-20 00:00:00,XRP/USDC,1.09075708,1.10047382,1.06319905,1.09360679,66418.22219881,61177.50068046,0,0,0,1.08566419
1637280000000,2021-11-19 00:00:00,XRP/USDC,1.03313169,1.10214647,1.01869425,1.09077935,258702.62875102,242459.17994773,0,0,0,1.06699457
1637193600000,2021-11-18 00:00:00,XRP/USDC,1.09240153,1.15823999,1.01760543,1.04453745,334716.81888407,310220.4743974,0,0,0,1.0789643
1637107200000,2021-11-17 00:00:00,XRP/USDC,1.0908004,1.11197931,1.06271742,1.09760827,64916.29558695,59509.19152873,0,0,0,1.09086166
1637020800000,2021-11-16 00:00:00,XRP/USDC,1.16662122,1.16662122,1.04868008,1.10025863,411146.90985315,372174.11085936,0,0,0,1.10471657
1636934400000,2021-11-15 00:00:00,XRP/USDC,1.19246216,1.21886829,1.1674636,1.17057058,51528.55919911,43177.04007455,0,0,0,1.193425
1636848000000,2021-11-14 00:00:00,XRP/USDC,1.19967999,1.2,1.16882505,1.18659116,65260.8511251,54888.24499139,0,0,0,1.18897682
1636761600000,2021-11-13 00:00:00,XRP/USDC,1.19438509,1.20104641,1.1687049,1.18693984,128553.04137565,108228.9376464,0,0,0,1.18778807
1636675200000,2021-11-12 00:00:00,XRP/USDC,1.21843449,1.23184051,1.15959143,1.19253779,205396.08092747,173563.54929205,0,0,0,1.18340562
1636588800000,2021-11-11 00:00:00,XRP/USDC,1.18384227,1.25049646,1.17842918,1.21843449,280524.05749228,229795.20640369,0,0,0,1.22075678
1636502400000,2021-11-10 00:00:00,XRP/USDC,1.25696235,1.34548073,1.1256943,1.18748658,3546142.15540935,2783195.07879202,0,0,0,1.27412633
1636416000000,2021-11-09 00:00:00,XRP/USDC,1.28756945,1.28756945,1.23,1.2595646,1035829.56367317,830274.74760823,0,0,0,1.24757445
1636329600000,2021-11-08 00:00:00,XRP/USDC,1.22215527,1.29518501,1.22093849,1.28657539,430898.2413492,340486.59966132,0,0,0,1.26553656
1636243200000,2021-11-07 00:00:00,XRP/USDC,1.15015274,1.23613084,1.15015274,1.21620335,122566.42999709,102843.86851617,0,0,0,1.19177187
1636156800000,2021-11-06 00:00:00,XRP/USDC,1.15948528,1.17410386,1.1043418,1.15066922,154241.14453185,135565.49365504,0,0,0,1.13776109
1636070400000,2021-11-05 00:00:00,XRP/USDC,1.19681149,1.20011438,1.13691006,1.16154081,240138.22230818,204870.118444,0,0,0,1.17214859
1635984000000,2021-11-04 00:00:00,XRP/USDC,1.21896974,1.25628547,1.16476,1.1970516,1921893.47864086,1569544.95418786,0,0,0,1.22449087
1635897600000,2021-11-03 00:00:00,XRP/USDC,1.13854615,1.23355446,1.13194514,1.20917909,1019594.64480431,857406.00264531,0,0,0,1.189162
1635811200000,2021-11-02 00:00:00,XRP/USDC,1.09775308,1.14540712,1.08916258,1.13639841,1244850.9055627,1118850.63703121,0,0,0,1.1126158
1635724800000,2021-11-01 00:00:00,XRP/USDC,1.11366523,1.13135544,1.07306122,1.09264126,92658.20690586,84335.10536786,0,0,0,1.09869082
1635638400000,2021-10-31 00:00:00,XRP/USDC,1.08442068,1.15253613,1.07173165,1.1151067,310154.38341281,277064.10250649,0,0,0,1.11943185
1635552000000,2021-10-30 00:00:00,XRP/USDC,1.08340674,1.11522465,1.05529,1.08535945,200348.84075928,185986.63670247,0,0,0,1.07722169
1635465600000,2021-10-29 00:00:00,XRP/USDC,1.05914144,1.08852842,1.0559977,1.08156045,156590.78216281,146369.8324967,0,0,0,1.06982961
1635379200000,2021-10-28 00:00:00,XRP/USDC,0.99685394,1.07942406,0.98128511,1.05808419,1694269.75527353,1643991.15182932,0,0,0,1.03058325
1635292800000,2021-10-27 00:00:00,XRP/USDC,1.10431015,1.12358887,0.9575882,0.99809764,758366.75025002,737172.54639764,0,0,0,1.02875066
1635206400000,2021-10-26 00:00:00,XRP/USDC,1.09663399,1.15905843,1.09325789,1.10820964,1097166.64221494,984991.97542961,0,0,0,1.11388383
1635120000000,2021-10-25 00:00:00,XRP/USDC,1.07841682,1.10097918,1.07841682,1.09446784,33072.01238057,30238.24106426,0,0,0,1.09371481
1635033600000,2021-10-24 00:00:00,XRP/USDC,1.09446784,1.09446784,1.05441457,1.08423757,157737.36885615,147359.58702247,0,0,0,1.07042488
1634947200000,2021-10-23 00:00:00,XRP/USDC,1.08814171,1.10097918,1.07841682,1.09353405,34041.0244942,31076.30479128,0,0,0,1.09540129
1634860800000,2021-10-22 00:00:00,XRP/USDC,1.09446784,1.12741425,1.07628665,1.0883751,117903.66100444,107156.18148056,0,0,0,1.10029733
1634774400000,2021-10-21 00:00:00,XRP/USDC,1.14538931,1.164,1.08483267,1.0891311,312255.99668391,277357.01596322,0,0,0,1.12582692
1634688000000,2021-10-20 00:00:00,XRP/USDC,1.09212671,1.1522036,1.08808447,1.14436377,111174.26384972,98204.49871895,0,0,0,1.13206895
1634601600000,2021-10-19 00:00:00,XRP/USDC,1.08055121,1.10011699,1.06780795,1.09154213,238315.873124,220940.51457419,0,0,0,1.07864269
1634515200000,2021-10-18 00:00:00,XRP/USDC,1.09446784,1.10459475,1.06569873,1.08055121,181278.25833114,166333.91935507,0,0,0,1.0898454
1634428800000,2021-10-17 00:00:00,XRP/USDC,1.1308252,1.13861532,1.02317391,1.09347958,249571.82144072,228631.72538004,0,0,0,1.09158875
1634342400000,2021-10-16 00:00:00,XRP/USDC,1.14153162,1.18545543,1.1308252,1.13306331,123013.09916895,106702.34683747,0,0,0,1.15286217
1634256000000,2021-10-15 00:00:00,XRP/USDC,1.128,1.16365096,1.09561069,1.14312684,259567.45325276,229764.6124889,0,0,0,1.12971031
1634169600000,2021-10-14 00:00:00,XRP/USDC,1.13188139,1.15676897,1.11786342,1.1331949,100154.75634874,88353.86253049,0,0,0,1.13356398
1634083200000,2021-10-13 00:00:00,XRP/USDC,1.09835057,1.13861532,1.07628665,1.12697555,166065.53945652,150145.28968822,0,0,0,1.10603229
1633996800000,2021-10-12 00:00:00,XRP/USDC,1.1308252,1.1308252,1.06569873,1.09995182,261077.48546459,240324.0670089,0,0,0,1.08635597
1633910400000,2021-10-11 00:00:00,XRP/USDC,1.13306331,1.18,1.10431016,1.13636624,752275.97095665,661037.45262017,0,0,0,1.13802322
1633824000000,2021-10-10 00:00:00,XRP/USDC,1.16043,1.22687486,1.12842924,1.13861532,833925.96755833,714145.56992798,0,0,0,1.16772546
1633737600000,2021-10-09 00:00:00,XRP/USDC,1.06526554,1.20734179,1.06266507,1.15908,510436.57085892,446232.76447784,0,0,0,1.14387963
1633651200000,2021-10-08 00:00:00,XRP/USDC,1.06816735,1.09,1.0548353,1.05953417,164351.56565319,153434.57684354,0,0,0,1.07115077
1633564800000,2021-10-07 00:00:00,XRP/USDC,1.07745693,1.08954206,1.04547307,1.06776164,126361.33871106,118391.45928781,0,0,0,1.06731802
1633478400000,2021-10-06 00:00:00,XRP/USDC,1.07727937,1.10613232,1.019764,1.08004131,180388.12885503,169721.636421,0,0,0,1.06284698
1633392000000,2021-10-05 00:00:00,XRP/USDC,1.0422152,1.08781967,1.03943134,1.08690797,215914.24933569,202858.91162863,0,0,0,1.06435673
1633305600000,2021-10-04 00:00:00,XRP/USDC,1.05408311,1.06,1.00830245,1.04289087,225285.76838011,216074.8552393,0,0,0,1.04262834
1633219200000,2021-10-03 00:00:00,XRP/USDC,1.03962943,1.08863278,1.02086915,1.05408311,209158.17012559,196527.7493795,0,0,0,1.06426787
1633132800000,2021-10-02 00:00:00,XRP/USDC,1.04124326,1.07017616,1.0107956,1.0395,163567.47131308,157667.21040607,0,0,0,1.03742224
1633046400000,2021-10-01 00:00:00,XRP/USDC,0.95750664,1.06677927,0.94504222,1.04128887,480973.03270938,470349.55473349,0,0,0,1.02258634
1632960000000,2021-09-30 00:00:00,XRP/USDC,0.92537749,0.95755654,0.92418595,0.95178014,77177.46439799,81847.01201485,0,0,0,0.94294785
1632873600000,2021-09-29 00:00:00,XRP/USDC,0.89494596,0.99508699,0.88806458,0.92488423,364645.3917595,382531.91376886,0,0,0,0.95324175
1632787200000,2021-09-28 00:00:00,XRP/USDC,0.92235869,0.93919767,0.89165,0.89245885,90516.90984552,98848.69142176,0,0,0,0.91571176
1632700800000,2021-09-27 00:00:00,XRP/USDC,0.94332151,0.97954494,0.92064844,0.92385213,225367.62525823,236474.05012715,0,0,0,0.95303321
1632614400000,2021-09-26 00:00:00,XRP/USDC,0.93158976,0.95061061,0.89304388,0.94116199,201828.79212526,219088.16597022,0,0,0,0.92122178
1632528000000,2021-09-25 00:00:00,XRP/USDC,0.94234203,0.9559991,0.9177553,0.94264327,90236.01948577,96060.37572276,0,0,0,0.93936775
1632441600000,2021-09-24 00:00:00,XRP/USDC,0.99959739,1.00028788,0.890516,0.94341203,587805.94257844,631080.4658292,0,0,0,0.93142788
1632355200000,2021-09-23 00:00:00,XRP/USDC,1.00461881,1.0150948,0.9705276,0.99924153,225240.41515978,227555.74443094,0,0,0,0.98982522
1632268800000,2021-09-22 00:00:00,XRP/USDC,0.87300326,1.00662517,0.8696389,1.0056679,886119.61464847,932485.52250191,0,0,0,0.95027707
1632182400000,2021-09-21 00:00:00,XRP/USDC,0.91986115,0.95841217,0.85820001,0.87141246,707351.49550475,782463.18370904,0,0,0,0.9040061
1632096000000,2021-09-20 00:00:00,XRP/USDC,1.04476896,1.04476896,0.87704271,0.91266216,2155613.49566168,2307945.51438992,0,0,0,0.9339967
1632009600000,2021-09-19 00:00:00,XRP/USDC,1.06863386,1.08325667,1.03907487,1.04728134,76810.79423924,72500.70651355,0,0,0,1.0594489
1631923200000,2021-09-18 00:00:00,XRP/USDC,1.06091801,1.09581137,1.0581479,1.0751256,141579.90596267,131108.06028581,0,0,0,1.07987186
1631836800000,2021-09-17 00:00:00,XRP/USDC,1.08918443,1.10186058,1.05517451,1.06614532,117083.7141895,109346.61928869,0,0,0,1.07075751
1631750400000,2021-09-16 00:00:00,XRP/USDC,1.12213054,1.127761,1.06828364,1.07161989,170728.19139283,154729.7380163,0,0,0,1.10339611
1631664000000,2021-09-15 00:00:00,XRP/USDC,1.09470737,1.12865175,1.08331063,1.12206793,88053.07116498,79810.33112357,0,0,0,1.10327911
1631577600000,2021-09-14 00:00:00,XRP/USDC,1.05990152,1.09507473,1.05988318,1.0945755,95562.05333324,88680.05225394,0,0,0,1.07760483
1631491200000,2021-09-13 00:00:00,XRP/USDC,1.12319072,1.12332522,1.02855989,1.06501274,327081.62698245,310729.33651837,0,0,0,1.05262551
1631404800000,2021-09-12 00:00:00,XRP/USDC,1.07723276,1.12229156,1.06146204,1.118,239413.76542025,218183.00399801,0,0,0,1.09730712
1631318400000,2021-09-11 00:00:00,XRP/USDC,1.06227072,1.09864443,1.05321231,1.07495565,176783.22048633,163409.15002163,0,0,0,1.08184407
1631232000000,2021-09-10 00:00:00,XRP/USDC,1.091121,1.24453593,1.03162054,1.0562383,1255581.5500717,1136586.5549232,0,0,0,1.10469505
1631145600000,2021-09-09 00:00:00,XRP/USDC,1.10567873,1.13676912,1.07587126,1.08435742,436588.56531783,395981.48306547,0,0,0,1.10254793
1631059200000,2021-09-08 00:00:00,XRP/USDC,1.11487477,1.14709198,1.01710648,1.094984,1087111.8595553,1008778.72172585,0,0,0,1.07765145
1630972800000,2021-09-07 00:00:00,XRP/USDC,1.38470635,1.38681908,0.95653437,1.12342834,2105761.74552184,1843936.85379557,0,0,0,1.14199233
1630886400000,2021-09-06 00:00:00,XRP/USDC,1.31271353,1.41581195,1.31271353,1.38677393,381453.71058217,280086.50444765,0,0,0,1.36191392
1630800000000,2021-09-05 00:00:00,XRP/USDC,1.25201028,1.31051027,1.24005996,1.31051027,207380.61365531,162052.56413092,0,0,0,1.27971201
1630713600000,2021-09-04 00:00:00,XRP/USDC,1.28381695,1.28902475,1.23856957,1.25,64711.88045861,51323.55801944,0,0,0,1.26086115
1630627200000,2021-09-03 00:00:00,XRP/USDC,1.25820228,1.3204972,1.22,1.2842645,418597.61078536,326360.17151212,0,0,0,1.28262468
1630540800000,2021-09-02 00:00:00,XRP/USDC,1.23302317,1.29266734,1.22432589,1.25820228,347602.36695964,275433.47421158,0,0,0,1.26201932
