https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LTC,Volume USDC,buyTakerAmount,buyTakerQuantity,tradeCount,weightedAverage
1589587200000,2020-05-16 00:00:00,LTC/USDC,42.59487205,43.80312154,42.59487205,43.2629998,20202.43356154,466.36315832,0,0,0,43.31910272
1589500800000,2020-05-15 00:00:00,LTC/USDC,43.9198762,43.9198762,42.23242631,42.63637873,20847.98173464,483.16165139,0,0,0,43.14908204
1589414400000,2020-05-14 00:00:00,LTC/USDC,43.06358775,44.40061347,42.27290804,44.10344206,21059.27435302,484.37027383,0,0,0,43.47763578
1589328000000,2020-05-13 00:00:00,LTC/USDC,42.21852167,43.74632934,42.16811228,43.37644921,9154.53919186,212.90854203,0,0,0,42.99751951
1589241600000,2020-05-12 00:00:00,LTC/USDC,41.74985668,42.78,41.34905358,42.27895204,91526.55782119,2170.42893783,0,0,0,42.16980165
1589155200000,2020-05-11 00:00:00,LTC/USDC,42.02662817,42.91084801,39.42553375,41.56473048,148120.17076909,3555.08156346,0,0,0,41.66435231
1589068800000,2020-05-10 00:00:00,LTC/USDC,46.97560361,46.97560361,39.39267531,42.09795628,206363.41749411,4954.22018001,0,0,0,41.65406663
1588982400000,2020-05-09 00:00:00,LTC/USDC,47.59419817,49.10921678,46.95395527,46.98987733,102470.09400916,2132.52715336,0,0,0,48.05101489
1588896000000,2020-05-08 00:00:00,LTC/USDC,47.53236373,48.57,46.4699728,47.80112832,82128.8015762,1727.71545515,0,0,0,47.53606928
1588809600000,2020-05-07 00:00:00,LTC/USDC,44.65496545,48.24357936,44.52906227,47.64611899,112598.29432186,2419.65941216,0,0,0,46.53477004
1588723200000,2020-05-06 00:00:00,LTC/USDC,46.45947864,47.59419817,44.65496545,44.94425892,71531.18562116,1538.2329078,0,0,0,46.50218133
1588636800000,2020-05-05 00:00:00,LTC/USDC,47.16842194,47.766,45.72237226,46.5485411,79732.81317047,1710.7468133,0,0,0,46.6070213
1588550400000,2020-05-04 00:00:00,LTC/USDC,48.02664493,48.02664493,45.37230282,46.89102671,96545.23039245,2077.53033177,0,0,0,46.47115323
1588464000000,2020-05-03 00:00:00,LTC/USDC,49.37253152,49.95,46.71763455,48.05451583,62400.25772135,1291.96631277,0,0,0,48.29867242
1588377600000,2020-05-02 00:00:00,LTC/USDC,46.97129409,49.60649018,46.84173258,49.28928138,19331.06743248,403.3724077,0,0,0,47.92362358
1588291200000,2020-05-01 00:00:00,LTC/USDC,46.53997627,48.19723192,46.50057351,47.00175882,127491.56465996,2697.71403334,0,0,0,47.25911015
1588204800000,2020-04-30 00:00:00,LTC/USDC,48.84249167,50.72689402,45.73528124,46.25611663,215897.06994571,4505.80211699,0,0,0,47.91534655
1588118400000,2020-04-29 00:00:00,LTC/USDC,46.10116349,50.00171788,45.73528124,48.50450296,126286.01551945,2632.49735889,0,0,0,47.97194386
1588032000000,2020-04-28 00:00:00,LTC/USDC,44.39781278,46.11,43.49582922,45.84477482,76250.13923826,1717.38117387,0,0,0,44.39907715
1587945600000,2020-04-27 00:00:00,LTC/USDC,44.65496545,45.02458609,43.25413479,44.55762213,42157.73326777,953.49974604,0,0,0,44.21368064
1587859200000,2020-04-26 00:00:00,LTC/USDC,44.6529083,45.41635433,43.82618406,44.42454898,41641.64733677,937.438121,0,0,0,44.42068911
1587772800000,2020-04-25 00:00:00,LTC/USDC,44.30056097,45.51612561,43.94896921,44.38501746,22384.35263769,499.68505134,0,0,0,44.79692273
1587686400000,2020-04-24 00:00:00,LTC/USDC,43.53037405,45,43.36359953,44.60677573,81265.21933615,1841.47221112,0,0,0,44.13057055
1587600000000,2020-04-23 00:00:00,LTC/USDC,41.95066558,43.93559354,41.11299457,43.58826317,47804.36957461,1121.75592174,0,0,0,42.61566054
1587513600000,2020-04-22 00:00:00,LTC/USDC,40.62852735,42.35600366,40.49107569,41.8612819,27208.59590825,657.27402708,0,0,0,41.39612214
1587427200000,2020-04-21 00:00:00,LTC/USDC,40.25568757,41.24151378,40.18509047,40.64897462,62196.92571445,1529.6690518,0,0,0,40.66038051
1587340800000,2020-04-20 00:00:00,LTC/USDC,42.24323954,43.27351761,39.61417294,40.54504477,68345.52434474,1643.798047,0,0,0,41.57781089
1587254400000,2020-04-19 00:00:00,LTC/USDC,44.02024498,44.12546315,41.57005128,42.52250722,203489.36659685,4768.45493826,0,0,0,42.67406722
1587168000000,2020-04-18 00:00:00,LTC/USDC,42.24323954,44.43513048,42.24323954,44.22285557,44548.38832516,1027.11636863,0,0,0,43.37228933
1587081600000,2020-04-17 00:00:00,LTC/USDC,42.31863445,42.99790971,41.66910171,42.24323954,56297.42541978,1333.87471699,0,0,0,42.20593186
1586995200000,2020-04-16 00:00:00,LTC/USDC,39.10493412,43.80248779,38.05475707,42.49132262,102338.52062981,2487.14642694,0,0,0,41.14696244
1586908800000,2020-04-15 00:00:00,LTC/USDC,40.95661516,41.77043661,39.11335322,39.39287292,56983.14365421,1410.60046178,0,0,0,40.39637388
1586822400000,2020-04-14 00:00:00,LTC/USDC,41.46178576,41.90529363,40.84,41.31814095,20907.81445635,506.20765833,0,0,0,41.30284106
1586736000000,2020-04-13 00:00:00,LTC/USDC,41.92794459,41.92794459,39.62517992,41.27498706,157972.69544613,3869.34077493,0,0,0,40.82677247
1586649600000,2020-04-12 00:00:00,LTC/USDC,42.24323954,43.7,41.97843837,42.09345763,34060.19344052,791.6649772,0,0,0,43.02349405
1586563200000,2020-04-11 00:00:00,LTC/USDC,42.36013845,43.13191311,41.57005128,42.52553625,25382.85411081,598.81990489,0,0,0,42.38812688
1586476800000,2020-04-10 00:00:00,LTC/USDC,46.45174138,46.45174138,41,42.02986386,160601.6550434,3733.84057623,0,0,0,43.01245641
1586390400000,2020-04-09 00:00:00,LTC/USDC,46.82885521,46.82885521,45.05255548,46.8,39535.67533794,858.22547559,0,0,0,46.0667697
